aleph system no.,dom id,author (o),author (n),author_wikidata_url,author_wikidata_id,title (o),title (n),metadata,edition,other authors (o),other authors (n),series,subject,imprint (o),p year,p location,p name,type
14830590,lsidyv345d4911,"tatham, john, dramatist.","tatham, john",https://www.wikidata.org/wiki/Q3182565,Q3182565,the rump: or the mirrour of the late times: a new comedy [in five acts and in prose]. [electronic resource],the rump: or the mirrour of the late times: a new comedy,[in five acts and in prose].,,"stepney, george.","stepney, george",,,"london, 1660.",1660,london,,comedy
14830592,lsidyv345c6551,"tatham, john, dramatist.","tatham, john",https://www.wikidata.org/wiki/Q3182565,Q3182565,"the scots figgaries: or, a knot of knaves. a comedy [in five acts, in prose and verse]. [electronic resource]","the scots figgaries: or, a knot of knaves. a comedy","[in five acts, in prose and verse].",,,,,,"london, 1652.",1652,london,,comedy
14830784,lsidyv349c132d,"thomas, charles inigo, sir, g.c.b., and ellis (walter) dramatist.","thomas, charles inigo",https://www.wikidata.org/wiki/Q64683643,Q64683643,"troubled waters. an original comedy, in four acts. [electronic resource]","troubled waters. an original comedy, in four acts",,,"ellis, walter, dramatist","ellis, walter",,,"london : court circular newspaper co., [1893.].",1893,london,court circular newspaper co.,comedy
14830924,lsidyv3350b364,,,,,"timoleon; or, the revolution. a tragi-comedy. [electronic resource]","timoleon; or, the revolution. a tragi-comedy",,,,,,,"london, 1697.",1697,london,,comedy
14830952,lsidyv32b64418,"tobin, john, 1770-1804.","tobin, john",https://www.wikidata.org/wiki/Q15515137,Q15515137,"the faro table; or, the guardians. a comedy. [with a prologue by t. l. peacock.] [electronic resource]","the faro table; or, the guardians. a comedy",[with a prologue by t. l. peacock.],,"peacock, thomas love.","peacock, thomas love",,,"london : john murray, 1816.",1816,london,john murray,comedy
14831099,lsidyv39c635cd,"tristram, william outram.","tristram, william outram",https://www.wikidata.org/wiki/Q55311849,Q55311849,comedies from a country-side. [short tales.] [electronic resource],comedies from a country-side,[short tales.],,,,,,"london : ward & downey, 1885.",1885,london,ward & downey,comedy
14831102,lsidyv3351ccfc,,,,,"the triumphs of virtue. a tragi-comedy [in five acts, and in verse]. [electronic resource]",the triumphs of virtue. a tragi-comedy,"[in five acts, and in verse].",,,,,,"london, 1697.",1697,london,,comedy
14831161,lsidyv338f23c5,"tuke, samuel, sir, bart.","tuke, samuel, bart",https://www.wikidata.org/wiki/Q3471250,Q3471250,"[the adventures of five hours. a tragi-comedy [in verse. adapted from “los empeños de seis horas,” formerly attributed to calderon, and now to antonio coello].] [electronic resource]",the adventures of five hours. a tragi-comedy,"[in verse. adapted from “los empeños de seis horas,” formerly attributed to calderon, and now to antonio coello].",second edition,,,,,"london, 1664.",1664,london,,comedy
14831162,lsidyv34250079,"tuke, samuel, sir, bart.","tuke, samuel, bart",https://www.wikidata.org/wiki/Q3471250,Q3471250,"[the adventures of five hours. a tragi-comedy [in verse. adapted from “los empeños de seis horas,” formerly attributed to calderon, and now to antonio coello].] [electronic resource]",the adventures of five hours. a tragi-comedy,"[in verse. adapted from “los empeños de seis horas,” formerly attributed to calderon, and now to antonio coello].",fourth edition revis'd and corrected by the author,,,,,"london, 1704.",1704,london,,comedy
14831163,lsidyv338ee7a9,"tuke, samuel, sir, bart.","tuke, samuel, bart",https://www.wikidata.org/wiki/Q3471250,Q3471250,"the perplexities: a comedy. [by t. hull. founded upon the “adventures of five hours,” by sir s. tuke.] [electronic resource]",the perplexities: a comedy,"[by t. hull. founded upon the “adventures of five hours,” by sir s. tuke.]",,,,,,"london, 1767.",1767,london,,comedy
14831166,lsidyv33528c63,,,,,tunbridge-wells: or a days courtship. a comedy. ... written by a person of quality [t. rawlins]. [electronic resource],tunbridge-wells: or a days courtship. a comedy,written by a person of quality [t. rawlins]....,,"rawlins, thomas, dramatist.","rawlins, thomas",,,"london : printed ... by henry rogers, 1678.",1678,london,printed ... by henry rogers,comedy
14831321,lsidyv3a6827e8,"vallings, harold.","vallings, harold",,,"three brace of lovers. a comedy-idyll, etc. [a novel.] [electronic resource]","three brace of lovers. a comedy-idyll, etc.",[a novel.],,,,,,"bristol : j. w. arrowsmith, [1893.].",1893,bristol,j. w. arrowsmith,comedy
14831430,lsidyv345f1398,"buckingham, george villiers, duke of, 1628-1687.","villiers, george",https://www.wikidata.org/wiki/Q313817,Q313817,"[the chances, a comedy [by beaumont and fletcher; in prose and verse] ... corrected and altered by a person of honour [i.e. george villiers, 2nd duke of buckingham.]] [electronic resource]","the chances, a comedy","[by beaumont and fletcher; in prose and verse] corrected and altered by a person of honour [i.e. george villiers, 2nd duke of buckingham.]...",another edition,"beaumont, francis, 1584-1616.","beaumont, francis",,,"london, 1692.",1692,london,,comedy
14831490,lsidyv3353e092,"w., r.","wilson, robert",https://www.wikidata.org/wiki/Q7351154,Q7351154,"a right excellent ... comedy, called the three ladies of london ... written by r. w. [i.e. robert wilson], etc. b.l. [electronic resource]",a right excellent,"comedy, called the three ladies of london...written by r. w. [i.e. robert wilson], etc. b.l.",,"wilson, robert, dramatist.","wilson, robert",,,"london : john danter, 1592.",1592,london,john danter,comedy
14831512,lsidyv39b4208c,"waite, arthur edward.","waite, arthur edward",https://www.wikidata.org/wiki/Q553124,Q553124,belle and the dragon. an elfin comedy. [electronic resource],belle and the dragon. an elfin comedy,,,,,,,"london : j. elliott & co., 1894.",1894,london,j. elliott & co.,comedy
14831529,lsidyv3a981681,"waldron, francis godolphin.","waldron, francis godolphin",https://www.wikidata.org/wiki/Q5481098,Q5481098,"heigho for a husband! a comedy [in four acts, and in prose], etc. [electronic resource]",heigho for a husband! a comedy etc.,"[in four acts, and in prose]",,,,,,"london, 1794.",1794,london,,comedy
14831593,lsidyv2eb25b94,"wallace, eglantine, lady.","wallace, eglantine",https://www.wikidata.org/wiki/Q5348050,Q5348050,the whim; a comedy in three acts [and in prose]. [electronic resource],the whim; a comedy in three acts,[and in prose].,,,,,,"margate, 1795.",1795,margate,,comedy
14831834,lsidyv338f2e09,"webster, john, dramatist, and rowley (william) dramatist.","webster, john",https://www.wikidata.org/wiki/Q225904,Q225904,a cure for a cuckold: a pleasant comedy [in five acts and in prose]. [electronic resource],a cure for a cuckold: a pleasant comedy,[in five acts and in prose].,,"rowley, william, dramatist.","rowley, william",,,"london, 1661.",1661,london,,comedy
14831895,lsidyv3a991eec,"welsted, mr. (leonard), 1688-1747.","welsted, leonard",https://www.wikidata.org/wiki/Q6525836,Q6525836,"[the dissembled wanton, or my son, get money. a comedy [in five acts and in prose].] [electronic resource]","the dissembled wanton, or my son, get money. a comedy",[in five acts and in prose].,another edition,,,,,"london, 1787.",1787,london,,comedy
14831950,lsidyv346060d5,"weston, john, dramatist.","weston, john",,,"the amazon queen; or, the amours of thalestris to alexander the great. a tragi-comedy [in five acts and in verse]. [electronic resource]","the amazon queen; or, the amours of thalestris to alexander the great. a tragi-comedy",[in five acts and in verse].,,,,,,"london, 1667.",1667,london,,comedy
14832059,lsidyv3a99a57c,"whitehead, william, secretary to the hon. order of the bath.","whitehead, william",https://www.wikidata.org/wiki/Q921241,Q921241,"the school for lovers, a comedy ... [in five acts and in prose, founded on “le testament.”] by w. whitehead, etc. fentenelles. [electronic resource]","the school for lovers, a comedy","[in five acts and in prose, founded on “le testament.”] by w. whitehead, etc. fentenelles....",,,,,,"london : r. and j. dodsley, 1762.",1762,london,r. and j. dodsley,comedy
14832102,lsidyv3350a51e,,,,,"rule a wife, and have a wife. a comedy, etc. [by john fletcher.] [electronic resource]","rule a wife, and have a wife. a comedy, etc.",[by john fletcher.],,"fletcher, john, dramatist.","fletcher, john",,,"london : printed for sam. briscoe ... and sold by richard wellington, 1697.",1697,london,printed for sam. briscoe ... and sold by richard wellington,comedy
14832212,lsidyv39842098,"williamson, a. m. (alice muriel), 1869-1933.","williamson, alice muriel",https://www.wikidata.org/wiki/Q4726025,Q4726025,the barn stormers: being the tragical side of a comedy. [electronic resource],the barn stormers: being the tragical side of a comedy,,,,,,,"london : hutchinson & co., 1897.",1897,london,hutchinson & co.,comedy
14832605,lsidyv345f1569,"wright, thomas, theatrical machinist.","wright, thomas",,,"the female vertuoso's. a comedy: as it is acted at the queen's theatre, etc. [taken from molière's “les femmes savantes.”] [electronic resource]",the female vertuoso's. a comedy,"as it is acted at the queen's theatre, etc. [taken from molière's “les femmes savantes.”]",,"molière, 1622-1673.",molière,,,"london : printed by j. wilde for r. vincent, 1693.",1693,london,printed by j. wilde for r. vincent,comedy
14832615,lsidyv39699d6a -- lsidyv36d01e40,"wycherley, william.","wycherley, william",https://www.wikidata.org/wiki/Q978564,Q978564,"[the country girl, a comedy [in five acts and in prose], altered from wycherley [by david garrick].] [electronic resource]","the country girl, a comedy","[in five acts and in prose], altered from wycherley [by david garrick].",second edition,,,,,"london, 1767.",1767,london,,comedy
14832616,lsidyv3460649b,"wycherley, william.","wycherley, william",https://www.wikidata.org/wiki/Q978564,Q978564,"the gentleman dancing-master. a comedy, etc. [in five acts and in prose]. [electronic resource]","the gentleman dancing-master. a comedy, etc.",[in five acts and in prose].,,,,,,"london, 1673.",1673,london,,comedy
14832617,lsidyv346069fe,"wycherley, william.","wycherley, william",https://www.wikidata.org/wiki/Q978564,Q978564,"love in a wood, or, st. james's park. a comedy, etc. [in five acts and in prose]. [electronic resource]","love in a wood, or, st. james's park. a comedy, etc.",[in five acts and in prose].,,,,,,"london, 1694.",1694,london,,comedy
14832618,lsidyv345f1722,"wycherley, william.","wycherley, william",https://www.wikidata.org/wiki/Q978564,Q978564,"the plain-dealer. a comedy, etc. [in five acts, in prose and in verse. taken from molière's comedy, “le misanthrope.”] [electronic resource]","the plain-dealer. a comedy, etc.","[in five acts, in prose and in verse. taken from molière's comedy, “le misanthrope.”]",,"molière, 1622-1673.",molière,,,"london, 1677.",1677,london,,comedy
14832619,lsidyv3460675c,"wycherley, william.","wycherley, william",https://www.wikidata.org/wiki/Q978564,Q978564,[the plain-dealer. a comedy ... the second edition. [taken from molière's comedy 'le misanthrope.']] [electronic resource],the plain-dealer. a comedy,the second edition. [taken from molière's comedy 'le misanthrope.']...,fourth edition,"molière, 1622-1673.",molière,,,"london, 1686.",1686,london,,comedy
14832780,lsidyv31634d76,"lewis, m. g. (matthew gregory), 1775-1818.","lewis, matthew gregory",https://www.wikidata.org/wiki/Q121060,Q121060,"the east indian: a comedy, etc. [electronic resource]","the east indian: a comedy, etc.",,,,,,,"london: j. bell, 1800.",1800,london,j. bell,comedy
14832784,lsidyv30a5e764,"morton, thomas, dramatist, the elder.","morton, thomas",https://www.wikidata.org/wiki/Q7792577,Q7792577,speed the plough: a comedy ... the second edition. [electronic resource],speed the plough: a comedy,the second edition....,,,,,,"london: t. n. longman & o. rees, 1800.",1800,london,t. n. longman & o. rees,comedy
14832807,lsidyv2eb910c0,,,,,"the sword of peace; or, a voyage of love; a comedy [in five acts and in prose. by m. starke.] [electronic resource]","the sword of peace; or, a voyage of love; a comedy",[in five acts and in prose. by m. starke.],,"starke, mariana.","starke, mariana",,,"pp. viii. 64. j. debrett: london, 1789.",1789,london,j. debrett,comedy
14832813,lsidyv345c5d24,"brome, richard, d. 1652?","brome, richard",https://www.wikidata.org/wiki/Q3430577,Q3430577,"a joviall crew: or, the merry beggar. presented in a comedie, etc. [electronic resource]","a joviall crew: or, the merry beggar. presented in a comedie, etc.",,,,,,,"j. y., for e. d. & n. e.: london, 1652.",1652,london,j. y. for e. d. & n. e.,comedy
14832814,lsidyv345c7e49,"brome, richard, d. 1652?","brome, richard",https://www.wikidata.org/wiki/Q3430577,Q3430577,"[a joviall crew: or, the merry beggar. presented in a comedie, etc.] [electronic resource]","a joviall crew: or, the merry beggar. presented in a comedie, etc.",,another edition,,,,,"london : for henry brome, 1661.",1661,london,for henry brome,comedy
14832815,lsidyv3460d7e9,"brome, richard, d. 1652?","brome, richard",https://www.wikidata.org/wiki/Q3430577,Q3430577,"[a joviall crew: or, the merry beggar. presented in a comedie, etc.] [electronic resource]","a joviall crew: or, the merry beggar. presented in a comedie, etc.",,another edition,,,,,"london : for joseph hindmarsh , 1684.",1684,london,for joseph hindmarsh,comedy
14847809,lsidyv35f4c475,,,,,"parnassus in a fog; or, the rejected laureate in a comedy of errors, by one of the rejected. [in verse.] [electronic resource]","parnassus in a fog; or, the rejected laureate in a comedy of errors, by one of the rejected",[in verse.],,,,,,"london : bellairs & co., 1895.",1895,london,bellairs & co.,comedy
14847810,lsidyv35e775c1,,,,,"the pilgrimage to parnassus with the two parts of the return from parnassus: three comedies performed in st. john's college, cambridge ... mdxcvii.-mdci. edited from mss. by w. d. macray, etc. [electronic resource]",the pilgrimage to parnassus with the two parts of the return from parnassus,"three comedies performed in st. john's college, cambridge mdxcvii.-mdci. edited from mss. by w. d. macray, etc....",,"macray, william dunn.","macray, william dunn",,,"london; oxford [printed] : h. frowde, 1886.",1886,oxford,h. frowde,comedy
